,result
166395,1
166398,1
166401,1
166403,1
166416,0
166421,1
166427,0
166432,1
166433,1
166434,1
166436,1
166448,1
166455,1
166458,1
166464,1
166471,1
166472,1
166474,1
166482,1
166483,1
166494,1
166500,1
166503,1
166510,1
166513,1
166518,0
166532,1
166539,1
166540,1
166544,1
166547,1
166551,1
166555,1
166556,1
166560,1
166565,0
166567,1
166601,1
166604,1
166606,0
166610,1
166612,0
166630,1
166644,0
166646,1
166654,1
166662,1
166665,0
166695,0
166704,1
166709,1
166713,1
166717,0
166719,0
166721,1
166738,1
166740,0
166741,1
166744,1
166745,1
166753,1
166758,1
166760,1
166779,1
166781,1
166785,1
166789,1
166796,0
166798,1
166800,1
166803,1
166808,1
166810,0
166822,1
166827,1
166834,1
166838,1
166839,1
166844,1
166850,1
166859,0
166861,0
166862,1
166869,1
166873,1
166890,0
166895,1
166896,1
166903,1
166905,1
166914,1
166915,1
166923,1
166924,1
166926,1
166933,1
166942,1
166946,1
166950,1
166956,1
166961,1
166967,0
166975,1
166977,1
166980,1
166982,1
166986,1
166988,1
166989,1
166990,1
167000,1
167002,1
167008,1
167014,1
167016,1
167032,1
167035,1
167038,1
167040,1
167042,1
167045,1
167055,1
167057,1
167058,1
167060,1
167062,1
167063,1
167064,1
167065,1
167072,1
167076,1
167079,1
167080,1
167085,1
167086,1
167088,1
167108,1
167115,1
167116,1
167131,1
167132,1
167134,1
167136,1
167137,1
167138,1
167139,1
167140,1
167146,1
167152,1
167154,0
167155,0
167161,1
167164,1
167165,1
167168,1
167169,1
167173,1
167183,1
167185,1
167186,1
167189,1
167212,1
167216,1
167220,1
167221,0
167223,1
167224,1
167228,1
167230,1
167231,1
167235,1
167240,1
167247,1
167250,1
167261,1
167263,1
167266,1
167272,1
167273,1
167281,1
167282,1
167289,1
167292,1
167293,1
167298,0
167301,1
167302,0
167304,1
167308,0
167311,1
167316,1
167323,1
167324,1
167336,1
167344,1
167356,1
167365,1
167368,1
167371,1
167381,1
167388,1
167394,1
167400,1
167404,0
167409,1
167418,1
167427,1
167440,1
167443,1
167444,1
167446,1
167447,1
167456,1
167457,1
167468,1
167473,1
167484,1
167488,1
167489,1
167491,1
167492,1
167494,1
167500,1
167501,1
167502,1
167504,1
167507,1
167514,1
167523,1
167526,1
167527,1
167532,1
167533,0
167535,1
167540,1
167548,1
167554,1
167570,1
167573,1
167581,1
167583,0
167593,1
167595,1
167605,1
167606,1
167608,1
167611,1
167612,1
167614,1
167615,1
167622,1
167632,1
167636,1
167640,0
167644,1
167645,1
167649,1
167662,1
167663,1
167664,1
167672,1
167676,0
167678,1
167693,0
167694,1
167696,1
167701,1
167705,1
167706,1
167707,1
167708,1
167715,1
167719,1
167721,1
167731,1
167733,1
167742,1
167743,1
167744,1
167745,1
167746,1
167749,1
167750,0
167751,1
167754,0
167765,1
167766,1
167768,0
167772,1
167773,1
167774,1
167776,1
167790,1
167791,1
167794,1
167798,1
167808,1
167809,1
167815,1
167818,1
167839,1
167841,1
167842,1
167848,0
167851,1
167852,1
167861,1
167862,1
167867,1
167877,1
167879,1
167880,1
167889,1
167890,1
167891,1
167894,1
167899,1
167900,1
167904,1
167914,1
167918,1
167920,1
167922,1
167939,0
167941,1
167944,1
167946,1
167949,1
167961,1
167963,0
167972,1
167976,1
167980,1
167982,0
167987,1
167994,0
167998,1
168003,1
168005,1
168008,1
168013,1
168014,1
168015,1
168016,1
168017,1
168020,1
168021,1
168023,1
168031,1
168041,1
168043,0
168044,1
168061,1
168064,1
168066,1
168076,0
168077,0
168078,0
168080,0
168083,1
168084,0
168085,0
168102,1
168103,1
168105,1
168107,1
168110,1
168111,1
168113,1
168115,1
168121,1
168123,0
168126,1
168127,1
168137,1
168139,1
168142,1
168147,1
168148,1
168152,1
168157,0
168167,0
168170,1
168177,1
168178,1
168181,1
168186,1
168190,1
168198,1
168199,1
168200,1
168202,1
168203,1
168206,1
168208,1
168218,1
168220,1
168226,1
168232,1
168233,1
168234,1
168235,1
168245,1
168246,1
168249,1
168263,0
168264,1
168268,1
168273,1
168274,0
168279,1
168288,0
168295,1
168302,1
168310,1
168312,1
168314,1
168329,0
168332,1
168334,1
168343,1
168348,1
168351,1
168354,1
168363,0
168366,0
168367,1
168368,1
168374,1
168382,1
168394,1
168399,1
168420,1
168427,1
168431,1
168433,1
168435,1
168442,1
168443,1
168447,1
168456,1
168465,1
168466,1
168475,1
168483,1
168487,1
168500,1
168502,1
168511,1
168515,1
168516,1
168517,1
168519,1
168522,1
168526,1
168530,1
168536,1
168540,1
168542,1
168543,0
168548,1
168551,1
168557,0
168558,1
168559,1
168560,1
168565,1
168566,1
168571,1
168573,1
168583,1
168585,1
168586,0
168593,1
168598,0
168601,1
168605,0
168606,1
168615,1
168616,1
168618,1
168619,1
168627,1
168648,1
168651,1
168654,1
168657,1
168659,0
168660,0
168666,0
168667,1
168669,1
168671,1
168672,1
168674,1
168678,1
168679,1
168681,1
168682,1
168683,0
168688,1
168689,1
168696,0
168697,1
168698,0
168700,0
168703,1
168708,1
168709,1
168712,1
168714,1
168716,1
168718,0
168725,1
168727,1
168729,1
168733,1
168734,1
168738,1
168739,1
168740,1
168749,1
168750,1
168764,1
168766,0
168768,0
168777,1
168778,1
168784,0
168798,1
168806,1
168809,1
168810,1
168816,1
168828,1
168833,1
168834,1
168835,1
168841,1
168843,1
168847,1
168853,1
168854,1
168856,1
168859,1
168861,1
168862,1
168867,1
168868,1
168871,1
168875,0
168876,1
168888,1
168890,1
168896,1
168901,1
168905,1
168907,1
168908,1
168909,1
168910,1
168915,1
168917,1
168918,1
168923,1
168928,0
168942,1
168944,1
168949,1
168957,1
168967,1
168968,1
168969,1
168976,1
168977,1
168980,0
168982,1
168992,1
168996,1
168997,1
169001,1
169003,1
169006,1
169012,1
169019,1
169021,1
169024,1
169025,1
169026,1
169027,1
169028,1
169034,1
169049,1
169050,1
169051,1
169056,1
169059,1
169060,1
169061,1
169064,0
169070,1
169072,1
169074,1
169077,1
169080,1
169081,1
169086,1
169087,1
169088,1
169111,1
169112,1
169116,1
169118,1
169120,1
169126,1
169127,0
169132,1
169139,1
169142,1
169144,1
169146,1
169147,1
169148,1
169153,1
169160,1
169175,1
169179,0
169182,0
169188,0
169189,1
169194,1
169200,1
169210,1
169213,1
169214,1
169217,1
169219,1
169220,1
169222,1
169225,0
169228,1
169234,1
169244,1
169246,1
169247,1
169248,1
169250,1
169251,1
169252,1
169254,1
169255,0
169260,1
169264,1
169268,1
169272,1
169274,1
169277,1
169285,1
169288,1
169294,1
169298,1
169299,1
169303,1
169304,0
169306,0
169311,1
169315,1
169322,1
169332,1
169333,1
169336,0
169338,1
169342,1
169343,1
169344,1
169351,1
169356,1
169359,1
169362,1
169364,0
169369,0
169376,0
169379,1
169381,0
169389,1
169405,1
169426,1
169430,1
169431,1
169433,1
169435,1
169446,1
169448,1
169453,0
169457,1
169460,1
169468,1
169469,1
169476,1
169477,1
169478,1
169480,1
169481,1
169482,1
169485,1
169487,1
169498,1
169506,1
169508,1
169515,1
169525,1
169528,0
169530,1
169533,1
169538,1
169547,1
169551,1
169558,1
169562,1
169566,1
169567,1
169571,0
169575,1
169577,1
169580,1
169591,1
169592,1
169601,1
169602,1
169603,1
169607,1
169613,1
169621,1
169623,1
169624,1
169626,0
169642,1
169648,1
169649,1
169650,1
169651,1
169652,0
169654,1
169655,1
169671,0
169674,1
169680,1
169682,1
169683,1
169684,1
169690,0
169699,1
169700,1
169702,1
169705,1
169712,1
169716,1
169732,1
169736,1
169748,1
169750,0
169755,1
169760,1
169762,1
169766,1
169769,1
169770,1
169771,1
169778,1
169783,1
169790,1
169800,1
169801,1
169802,1
169803,1
169806,1
169821,1
169832,1
169836,1
169837,1
169838,1
169843,1
169844,1
169848,1
169853,1
169854,1
169857,1
169858,1
169864,1
169868,1
169873,1
169875,1
169876,1
169881,1
169888,1
169890,1
169892,1
169898,1
169906,0
169907,0
169911,1
169912,1
169915,1
169916,1
169926,1
169932,1
169938,0
169942,1
169943,0
169944,1
169945,0
169947,1
169949,1
169954,1
169960,1
169962,1
169963,1
169975,1
169982,1
169987,1
169995,1
169996,1
169997,1
170002,1
170006,1
170009,1
170010,1
170011,1
170019,1
170024,1
170026,1
170038,0
170046,1
170052,1
170053,1
170055,1
170056,1
170059,1
170062,1
170064,1
170073,1
170078,1
170079,1
170080,1
170082,1
170086,1
170087,1
170088,1
170090,1
170100,1
170103,1
170109,1
170110,0
170111,0
170113,1
170116,1
170118,1
170121,1
170122,1
170128,1
170138,1
170139,1
170153,0
170156,1
170157,1
170167,1
170168,0
170171,1
170172,1
170176,1
170184,0
170186,1
170187,1
170191,1
170192,1
170193,1
170202,1
170210,1
170211,1
170227,1
170231,0
170234,1
170237,1
170252,1
170253,1
170254,1
170264,1
170268,1
170275,1
170276,1
170282,1
170288,1
170292,1
170293,1
170316,1
170321,1
170325,1
170328,1
170363,1
170368,0
170376,1
170377,1
170381,1
170383,1
170384,1
170386,1
170387,0
170401,1
170404,1
170409,1
170412,1
170413,1
170420,1
170424,1
170427,1
170428,0
170431,1
170433,1
170438,1
170439,1
170443,1
170447,1
170451,1
170454,1
170456,1
170458,1
170459,1
170460,1
170461,1
170466,1
170475,1
170482,1
170483,1
170487,1
170499,1
170504,1
170506,1
170508,1
170513,1
170514,1
170530,0
170550,1
170551,1
170555,1
170557,1
170561,1
170563,1
170564,1
170570,1
170580,1
170581,1
170582,1
170599,1
170600,1
170610,0
170611,1
170624,1
170637,0
170646,1
170651,1
170654,1
170666,1
170671,1
170682,1
170685,1
170687,1
170688,1
170691,1
170692,1
170695,1
170696,1
170698,1
170699,1
170701,0
170704,1
170717,1
170721,1
170722,1
170723,1
170726,1
170730,1
170732,1
170734,0
170736,1
170738,1
170739,1
170740,0
170755,1
170760,1
170764,1
170766,1
170772,1
170775,1
170778,1
170783,1
170786,1
170788,1
170791,1
170793,1
170794,1
170797,1
170798,1
170801,1
170809,1
170813,0
170816,1
170817,1
170818,1
170822,1
170828,1
170829,1
170830,1
170836,1
170837,0
170841,1
170844,1
170846,0
170850,1
170852,1
170853,1
170861,1
170862,1
170869,1
170882,1
170887,1
170888,1
170889,1
170892,1
170894,1
170895,1
170899,1
170903,1
170910,1
170911,1
170912,1
170917,1
170933,0
170934,0
170935,0
170944,0
170946,1
170949,1
170956,1
170957,1
170958,1
170959,1
170966,1
170968,1
170973,1
170974,1
170976,1
170977,1
170984,1
170987,1
170988,0
170995,1
171020,1
171028,1
171036,1
171040,1
171041,1
171042,1
171044,1
171048,1
171050,1
171051,1
171052,1
171055,1
171056,1
171057,1
171058,1
171062,1
171066,1
171068,0
171071,0
171072,0
171073,1
171076,1
171077,1
171079,1
171083,1
171094,1
171096,1
171097,1
171100,0
171101,1
171102,1
171103,1
171105,1
171108,1
171111,0
171118,1
171119,1
171124,1
171129,1
171130,1
171142,1
171143,1
171146,1
171151,1
171155,1
171159,1
171162,1
171165,1
171167,1
171182,1
171189,1
171195,1
171196,1
171199,1
171201,1
171202,0
171204,1
171205,1
171218,1
171220,1
171222,1
171223,1
171227,1
171228,1
171253,1
171257,1
171268,1
171269,1
171270,1
171287,1
171295,1
171298,1
171303,1
171305,1
171308,1
171311,1
171312,1
171318,1
171319,0
171321,0
171323,1
171324,1
171348,1
171351,1
171360,1
171368,1
171371,1
171376,1
171381,0
171386,1
171398,1
171400,1
171403,1
171405,1
171409,0
171424,0
171425,0
171428,1
171429,0
171433,1
171437,1
171440,1
171449,1
171454,1
171455,1
171460,1
171461,1
171469,1
171474,1
171476,0
171478,1
171479,1
171480,1
171482,1
171483,1
171485,1
171488,1
171490,0
171493,1
171494,1
171495,1
171496,1
171501,1
171516,1
171518,1
171519,1
171521,0
171534,1
171535,1
171539,1
171544,1
171545,1
171547,1
171548,1
171549,1
171561,1
171577,1
171578,1
171579,1
171598,1
171604,1
171605,0
171611,1
171613,1
171622,1
171627,1
171628,1
171630,1
171635,1
171636,1
171645,1
171653,0
171655,1
171656,1
171658,0
171670,1
171672,1
171676,1
171678,0
171684,1
171685,1
171687,0
171688,1
171689,1
171694,1
171700,1
171703,1
171719,1
171720,0
171724,1
171728,1
171729,1
171730,1
171731,1
171732,0
171733,0
171736,1
171737,1
171753,1
171756,1
171767,1
171771,1
171773,1
171774,1
171783,1
171784,1
171787,0
171789,1
171793,1
171794,1
171797,1
171804,1
171805,1
171806,1
171821,1
171827,1
171835,0
171837,1
171840,1
171843,1
171844,1
171851,1
171859,1
171861,1
171866,1
171870,1
171871,1
171879,1
171888,1
171890,1
171891,1
171892,1
171899,1
171900,1
171907,0
171908,0
171909,1
171915,1
171922,1
171930,1
171931,0
171935,1
171936,1
171945,1
171953,1
171967,1
171969,1
171970,1
171973,1
171975,1
171983,1
171991,1
171999,1
172000,1
172001,1
172002,1
172012,1
172013,1
172021,1
172029,1
172031,1
172034,1
172035,1
172036,1
172039,1
172040,1
172041,1
172047,1
172050,1
172053,1
172054,1
172055,1
172064,1
172065,1
172067,0
172068,1
172078,1
172083,1
172088,1
172103,1
172112,1
172118,1
172121,1
172123,1
172127,1
172128,1
172129,1
172131,0
172135,1
172136,1
172142,1
172145,1
172149,0
172151,1
172154,1
172163,1
172168,1
172169,1
172172,1
172173,1
172175,0
172178,1
172186,1
172193,1
172199,1
172208,1
172218,0
172222,0
172225,1
172227,1
172232,1
172233,1
172235,1
172236,1
172237,0
172238,1
172244,1
172246,1
172250,1
172251,1
172263,0
172271,1
172275,0
172276,1
172278,1
172282,1
172284,1
172297,1
172298,1
172302,1
172304,1
172305,0
172310,1
172311,1
172313,1
172318,1
172326,1
172342,1
172343,1
172355,1
172360,1
172363,1
172366,1
172367,1
172368,1
172369,1
172373,1
172376,1
172379,1
172381,1
172383,1
172385,1
172387,1
172388,1
172390,1
172391,1
172393,1
172395,1
172398,1
172400,1
172401,1
172404,1
172405,1
172406,0
172407,0
172411,1
172412,1
172423,1
172432,1
172433,1
172438,1
172440,1
172442,1
172443,1
172444,1
172450,1
172451,1
172452,1
172460,1
172464,0
172465,1
172466,0
172468,1
172474,1
172476,0
172482,1
172484,1
172488,0
172495,1
172507,1
172509,1
172510,1
172515,1
172522,1
172534,1
172535,1
172536,1
172537,1
172550,1
172551,1
172552,1
172555,1
172556,1
172565,1
172583,1
172585,1
172593,1
172595,1
172596,1
172601,1
172604,1
172605,1
172606,1
172607,1
172608,1
172609,1
172611,1
172616,1
172618,1
172619,1
172621,0
172625,0
172630,1
172633,1
172634,1
172636,0
172640,1
172641,1
172642,1
172647,1
172650,1
172656,1
172662,1
172666,1
172672,1
172674,1
172680,1
172687,1
172697,1
172709,0
172730,1
172743,1
172747,1
172754,1
172757,1
172761,1
172764,1
172782,1
172784,1
172787,1
172790,1
172791,1
172792,1
172796,1
172801,1
172803,1
172812,1
172819,1
172824,1
172828,1
172829,1
172830,1
172836,1
172837,1
172842,1
172843,1
172848,1
172855,0
172857,0
172860,0
172861,1
172863,1
172864,1
172877,1
172881,1
172882,1
172896,1
172901,1
172903,1
172906,1
172910,1
172913,1
172919,1
172928,1
172929,1
172934,1
172936,1
172944,1
172946,1
172947,1
172949,1
172951,1
172952,1
172956,1
172959,1
172961,1
172966,1
172977,1
172979,0
172993,1
172995,1
173000,1
173002,0
173003,1
173004,1
173005,0
173008,1
173010,1
173014,1
173017,1
173018,1
173024,1
173026,0
173029,1
173033,1
173034,1
173035,1
173037,1
173044,1
173049,1
173051,1
173054,1
173056,1
173060,1
173074,1
173075,1
173077,1
173082,0
173087,1
173105,1
173108,1
173111,1
173114,1
173117,1
173122,1
173126,0
173133,1
173134,1
173155,1
173163,1
173166,1
173169,1
173173,1
173175,1
173177,1
173178,1
173180,1
173184,0
173190,1
173193,0
173215,1
173230,1
173232,1
173233,1
173252,0
173259,0
173260,1
173269,1
173275,0
173278,1
173281,1
173288,0
173308,1
173309,1
173314,1
173317,1
173321,1
173322,1
173328,1
173329,1
173336,1
173337,1
173339,1
173341,1
173346,0
173347,1
173349,1
173351,1
173352,1
173359,1
173364,1
173367,0
173371,1
173372,1
173373,1
173376,1
173384,1
173395,1
173402,1
173406,1
173408,1
173410,0
173411,1
173414,1
173415,1
173427,1
173431,1
173432,1
173434,1
173435,1
173437,1
173439,1
173440,1
173441,1
173450,1
173454,1
173457,1
173460,1
173462,1
173465,1
173468,0
173469,1
173470,1
173471,1
173472,1
173473,1
173476,1
173479,1
173486,1
173491,1
173499,1
173504,1
173507,1
173509,1
173513,1
173515,1
173516,1
173518,1
173519,1
173521,1
173522,1
173525,1
173529,1
173536,1
173539,1
173540,0
173541,1
173542,1
173544,1
173554,1
173555,1
173557,0
173559,1
173560,1
173567,1
173571,1
173577,1
173578,1
173581,1
173582,1
173584,1
173586,1
173590,1
173595,0
173597,1
173603,1
173608,1
173609,1
173618,1
173625,1
173629,1
173630,1
173632,1
173634,1
173637,1
173639,1
173640,1
173644,1
173646,1
173654,1
173665,1
173666,1
173670,1
173686,1
173689,1
173697,1
173699,1
173700,1
173703,1
173707,1
173717,1
173718,1
173721,1
173722,1
173725,1
173727,1
173728,1
173735,1
173736,1
173743,1
173747,1
173751,1
173752,0
173755,1
173757,1
173762,1
173766,1
173769,1
173784,1
173791,1
173795,1
173796,1
173798,1
173803,1
173807,1
173808,1
173809,0
173819,1
173830,1
173831,0
173835,1
173839,0
173851,1
173854,1
173857,1
173858,1
173860,1
173867,1
173868,1
173870,1
173876,1
173879,1
173880,1
173887,1
173891,0
173893,1
173896,1
173901,1
173903,1
173908,1
173916,1
173918,1
173931,1
173941,1
173942,1
173950,1
173951,1
173957,1
173962,1
173963,1
173965,1
173967,1
173971,1
173976,1
173978,1
173979,1
173980,1
173981,1
173986,1
173989,1
173997,1
173999,1
174002,1
174004,1
174012,1
174013,0
174015,1
174016,1
174019,1
174020,1
174021,1
174023,1
174033,1
174035,1
174038,1
174046,1
174056,1
174057,1
174060,1
174061,0
174065,1
174069,1
174072,1
174080,1
174084,1
174085,1
174099,1
174100,1
174103,1
174113,1
174114,1
174117,1
174120,1
174121,1
174122,1
174124,1
174125,1
174126,1
174127,1
174136,1
174138,1
174142,1
174148,1
174150,1
174152,1
174153,1
174157,1
174162,1
174165,1
174169,1
174176,1
174177,1
174180,1
174181,1
174182,1
174200,1
174202,1
174203,1
174206,1
174207,1
174209,1
174213,1
174214,1
174237,1
174239,1
174242,1
174245,1
174250,1
174258,1
174259,1
174260,1
174261,1
174273,1
174274,1
174277,1
174281,1
174284,1
174291,1
174292,1
174295,1
174296,1
174299,1
174300,1
174303,1
174304,1
174305,1
174307,1
174310,1
174312,1
174321,1
174322,1
174329,1
174332,1
174333,1
174336,1
174337,1
174342,1
174344,1
174355,1
174356,1
174363,1
174366,1
174369,1
174382,1
174383,1
174389,1
174391,1
174395,1
174400,1
174404,1
174405,1
174411,1
174412,1
174418,1
174420,1
174421,1
174430,1
174431,1
174434,1
174440,1
174445,1
174452,1
174454,1
174458,1
174461,1
174462,1
174463,1
174466,1
174469,1
174470,1
174471,1
174472,1
174476,1
174487,1
174490,1
174495,1
174499,1
174505,1
174513,1
174514,1
174515,0
174523,1
174528,1
174535,1
174555,1
174560,1
174563,1
174565,1
174575,1
174582,1
174587,1
174588,1
174597,1
174600,1
174602,1
174604,1
174606,1
174619,1
174627,1
174637,1
174641,1
174648,1
174667,1
174668,1
174671,1
174676,1
174678,1
174679,1
174696,1
174701,1
174702,1
174703,1
174712,1
174714,1
174716,1
174724,1
174730,1
174732,1
174734,1
174736,1
174738,1
174746,1
174753,1
174755,1
174758,1
174763,1
174765,1
174768,1
174769,1
174776,1
174778,1
174782,1
174783,1
174789,1
174794,1
174795,1
174796,1
174797,1
174802,1
174811,1
174816,1
174826,1
174832,1
174834,1
174835,1
174839,1
174848,1
174852,1
174853,1
174854,1
174858,1
174859,1
174862,1
174863,1
174867,1
174871,1
174877,1
174889,1
174895,1
174897,1
174898,1
174902,1
174906,1
174907,1
174908,1
174911,1
174913,1
174914,1
174917,1
174919,1
174928,1
174929,1
174943,1
174944,1
174947,1
174953,1
174955,1
174960,1
174961,1
174968,1
174970,1
174978,1
174983,1
174984,1
174990,1
174993,1
175008,1
175012,0
175016,1
175024,1
175025,1
175028,1
175033,1
175034,1
175044,1
175047,1
175050,1
175058,1
175061,1
175065,1
175066,1
175068,1
175069,1
175071,1
175073,1
175074,1
175076,1
175081,1
175087,1
175088,1
175093,1
175104,1
175106,1
175108,1
175109,1
175117,1
175119,1
175124,1
175126,1
175129,1
175130,1
175132,1
175152,1
175159,1
175160,1
175165,1
175168,1
175172,1
175173,1
175175,1
175176,1
175188,1
175189,1
175190,1
175191,1
175198,1
175199,1
175200,1
175202,1
175207,1
175211,1
175212,1
175217,1
175218,1
175229,1
175232,1
175239,1
175243,1
175245,1
175250,1
175255,1
175256,1
175258,1
175260,1
175264,1
175265,1
175270,1
175273,1
175284,1
175287,0
175290,1
175292,1
175296,1
175297,1
175298,1
175300,1
175304,1
175309,1
175316,1
175318,1
175319,1
175330,0
175347,1
175350,1
175351,1
175358,1
175360,1
175367,1
175373,1
175375,1
175377,1
175378,1
175381,1
175382,1
175387,1
175388,1
175390,1
175391,1
175395,1
175396,1
175399,1
175401,1
175403,1
175404,1
175405,1
175406,1
175408,1
175409,1
175410,1
175413,1
175420,1
175421,1
175426,1
175428,1
175432,1
175434,1
175443,1
175455,1
175456,1
175461,1
175464,1
175473,1
175474,1
175481,1
175486,1
175490,1
175493,1
175495,1
175515,1
175520,1
175525,1
175528,1
175533,1
175534,1
175537,1
175548,1
175552,1
175561,1
175562,1
175572,1
175574,1
175578,1
175582,1
175601,1
175616,1
175617,1
175618,1
175619,1
175620,1
175631,1
175633,1
175637,1
175645,1
175654,1
175658,1
175659,1
175661,1
175672,1
175685,1
175690,1
175694,1
175695,1
175705,1
175708,1
175720,1
